Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,Correlation_coefficient,Number_unclassified,Percent_unclassified,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureKernelEvaluations,measureCacheHits
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609103400003E7,359.0,186.0,0.6636151707215322,0.9519098725372208,54.197221078595916,60.85172566746107,0.7925839277517308,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.044,0.001,0.046875,0.0,46.875,0.0,57409.0,109031.0,58342.0,NaN,NaN,?,26.0,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103400003E7,359.0,186.0,1.3289498924731182,1.8572636523599872,108.53487729406557,118.72730972347131,0.36505331664143637,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.009,0.0,0.0,0.0,0.0,111619.0,109031.0,58342.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103400003E7,359.0,186.0,1.1095151586021508,1.5196183257746299,90.61371860355975,97.14301757666507,0.5053453533664782,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.012,0.0,0.0,0.0,0.0,111627.0,109031.0,58342.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103400003E7,359.0,186.0,1.1111925645161305,1.4263063827123346,90.75071176340516,91.17796466089914,0.4835128732196739,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.013,0.0,0.0,0.0,0.0,111643.0,109031.0,58342.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103400003E7,359.0,186.0,1.0285642459677422,1.2942097692891144,84.00248561473141,82.73356554966274,0.5612540892662929,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.015,0.0,0.015625,0.0,15.625,111675.0,109031.0,58342.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103400003E7,359.0,186.0,1.0734683770031668,1.399510887480729,87.66979043903655,89.46503765803975,0.4526655760994548,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.13,0.001,0.109375,0.015625,109.375,15.625,231713.0,109031.0,58342.0,NaN,NaN,?,?,64620.0,5087310.0
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609103400003E7,359.0,186.0,1.386184213939972,1.9605324008567928,113.20918449902268,125.32886070518353,0.44185678573326037,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,5.162,0.003,5.046875,0.0,5046.875,0.0,138324.0,109031.0,58342.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170609103400003E7,359.0,186.0,1.0868463785564666,1.372226116348971,88.76236719099002,87.72083323731685,0.48819065263942096,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.018,0.0,0.015625,0.0,15.625,0.0,14668.0,109031.0,58342.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609103400003E7,934.0,480.0,0.06512543541428358,0.08469603308267984,100.4303450872146,99.2736153944005,0.2672439244168695,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.22,0.0,0.21875,0.0,218.75,0.0,39664.0,277936.0,144914.0,NaN,NaN,?,8.0,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103400003E7,934.0,480.0,0.07810756249999992,0.10834428102304253,120.45016522186225,126.99211631275197,0.1832997136253682,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.051,0.0,0.03125,0.0,31.25,279938.0,277936.0,144914.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103400003E7,934.0,480.0,0.06918050277777772,0.09432961138474608,106.68369006797306,110.56529119576385,0.2382558965695311,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.066,0.0,0.0625,0.0,62.5,279946.0,277936.0,144914.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103400003E7,934.0,480.0,0.06870237604166665,0.0905321697992175,105.94636780981698,106.1142473661614,0.23404765857149068,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.075,0.0,0.078125,0.0,78.125,279962.0,277936.0,144914.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103400003E7,934.0,480.0,0.06589920248842593,0.08735216958301284,101.62357617701701,102.38691673534616,0.2077367024342115,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.084,0.0,0.078125,0.0,78.125,279994.0,277936.0,144914.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103400003E7,934.0,480.0,0.06710326005675954,0.08888882739480025,103.48036095432225,104.1880586666485,0.15865624434514666,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.403,0.0,1.40625,0.0,1406.25,0.0,731840.0,277936.0,144914.0,NaN,NaN,?,?,434778.0,4.0182087E7
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609103400003E7,934.0,480.0,0.11020272318463849,0.13954098597020023,169.94431512939443,163.5582880184969,0.1577297216907058,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,22.826,0.011,21.890625,0.015625,21890.625,15.625,203563.0,277936.0,144914.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170609103400003E7,934.0,480.0,0.06684915453953903,0.08611732518490907,103.08850323205627,100.93953527735493,0.19671713259272272,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.116,0.001,0.109375,0.0,109.375,0.0,18090.0,277936.0,144914.0,NaN,NaN,?,?,?,?
'All_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609103400003E7,934.0,480.0,0.818085299093663,1.0347285368872197,82.01117792499119,80.66671094547873,0.596866568787244,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.204,0.001,0.203125,0.0,203.125,0.0,43299.0,277934.0,144912.0,NaN,NaN,?,10.0,?,?
'All_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103400003E7,934.0,480.0,1.1849949885416657,1.5265704004855973,118.79303411658903,119.01035763867928,0.30963650169079165,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.053,0.0,0.046875,0.0,46.875,280522.0,277934.0,144912.0,NaN,NaN,?,?,?,?
'All_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103400003E7,934.0,480.0,1.025402410069446,1.3088761859522127,102.7942435710388,102.03906937103812,0.3831020918567932,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.065,0.0,0.078125,0.0,78.125,280530.0,277934.0,144912.0,NaN,NaN,?,?,?,?
'All_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103400003E7,934.0,480.0,0.9723263018749991,1.2434117513655305,97.47348526194403,96.93550796941742,0.36978667260653475,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.076,0.0,0.078125,0.0,78.125,280546.0,277934.0,144912.0,NaN,NaN,?,?,?,?
'All_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103400003E7,934.0,480.0,0.962483576417824,1.2279970815018273,96.48677457342598,95.7337911191641,0.34821126169569744,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.086,0.0,0.09375,0.0,93.75,280578.0,277934.0,144912.0,NaN,NaN,?,?,?,?
'All_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103400003E7,934.0,480.0,0.9363366059712431,1.227965115042311,93.86560065932471,95.73129903640246,0.3396256029137162,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.745,0.001,1.71875,0.0,1718.75,0.0,733361.0,277934.0,144912.0,NaN,NaN,?,?,436645.0,4.8270166E7
'All_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01706091035E7,934.0,480.0,1.2206688242000459,1.5919107387184117,122.3692544528884,124.10424457559746,0.29969250409519677,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,23.59,0.009,21.453125,0.0,21453.125,0.0,203560.0,277934.0,144912.0,NaN,NaN,?,?,?,?
'All_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.01706091035E7,934.0,480.0,0.9307889282790787,1.2033433151683774,93.30945867414705,93.81180078871424,0.3635782426238378,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.14,0.0,0.125,0.0,125.0,0.0,17947.0,277934.0,144912.0,NaN,NaN,?,?,?,?
'All_energy_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-21,23-31',1,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.01706091035E7,934.0,480.0,0.05653974595917008,0.07749000347433803,87.19029917729364,90.82730940081461,0.4215899955194079,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.061,0.0,0.0625,0.0,62.5,0.0,25587.0,73758.0,38800.0,NaN,NaN,?,15.0,?,?
'All_energy_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-21,23-31',1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.07086522916666664,0.10322385283999913,109.28171726790394,120.99037810144902,0.30287604510955024,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.013,0.0,0.0,0.0,0.0,75228.0,73758.0,38800.0,NaN,NaN,?,?,?,?
'All_energy_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-21,23-31',1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.0631757515277778,0.08821022651509261,97.42372525754033,103.39265939838958,0.35485970959168545,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.014,0.0,0.015625,0.0,15.625,75228.0,73758.0,38800.0,NaN,NaN,?,?,?,?
'All_energy_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-21,23-31',1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.059250958611111064,0.08169221425357627,91.37127732365298,95.75278986926892,0.38535813846818867,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.017,0.0,0.015625,0.0,15.625,75244.0,73758.0,38800.0,NaN,NaN,?,?,?,?
'All_energy_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-21,23-31',1,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.05851702412668346,0.08016513091479843,90.23947232191159,93.96287033548111,0.3757830009920785,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.019,0.0,0.015625,0.0,15.625,75284.0,73758.0,38800.0,NaN,NaN,?,?,?,?
'All_energy_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-21,23-31',1,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.01706091035E7,934.0,480.0,0.06413959909839087,0.08684305561887846,98.91008068092248,101.7901758724293,0.15497668213149754,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.284,0.0,0.296875,0.0,296.875,0.0,237392.0,73758.0,38800.0,NaN,NaN,?,?,434778.0,6924863.0
'All_energy_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-21,23-31',1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01706091035E7,934.0,480.0,0.0718605512593278,0.1004431601474159,110.81660975043414,117.73108239601675,0.14690911139384752,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.921,0.001,1.90625,0.0,1906.25,0.0,28928.0,73758.0,38800.0,NaN,NaN,?,?,?,?
'All_energy_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-21,23-31',1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.01706091035E7,934.0,480.0,0.0650951752574451,0.08600561614349034,100.38368070832257,100.80859926996182,0.12275287240379862,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.004,0.0,0.015625,0.0,15.625,0.0,8309.0,73758.0,38800.0,NaN,NaN,?,?,?,?
'All_onset_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,9,11-12,14-16,18-32',1,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.01706091035E7,934.0,480.0,0.7850332464870848,1.0023920278285798,78.69778533609208,78.14577938108381,0.6255950647686045,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.036,0.0,0.03125,0.0,31.25,0.0,19369.0,73133.0,38175.0,NaN,NaN,?,17.0,?,?
'All_onset_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,9,11-12,14-16,18-32',1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,1.000783512708334,1.3524206937644483,100.32625548466676,105.43376865663016,0.4322587781305218,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.013,0.0,0.015625,0.0,15.625,74757.0,73133.0,38175.0,NaN,NaN,?,?,?,?
'All_onset_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,9,11-12,14-16,18-32',1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.816638529246031,1.0612872101678712,81.86614256068124,82.73720648537243,0.6118997789062548,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.015,0.0,0.015625,0.0,15.625,74757.0,73133.0,38175.0,NaN,NaN,?,?,?,?
'All_onset_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,9,11-12,14-16,18-32',1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.7805577553893843,1.0181151955915408,78.24912760184131,79.37154651117339,0.6310429278801148,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.015,0.0,0.015625,0.0,15.625,74773.0,73133.0,38175.0,NaN,NaN,?,?,?,?
'All_onset_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,9,11-12,14-16,18-32',1,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.7716595871711915,0.9968706627824291,77.35710661361773,77.71533763494024,0.6385878946819319,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.017,0.0,0.015625,0.0,15.625,74813.0,73133.0,38175.0,NaN,NaN,?,?,?,?
'All_onset_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,9,11-12,14-16,18-32',1,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.01706091035E7,934.0,480.0,0.9747695676482063,1.262803356891978,97.71841706094658,98.44726393439394,0.25278228537804626,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.169,0.0,0.15625,0.0,156.25,0.0,99257.0,73133.0,38175.0,NaN,NaN,?,?,436645.0,4169789.0
'All_onset_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,9,11-12,14-16,18-32',1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01706091035E7,934.0,480.0,0.988712162668588,1.2489832055596521,99.11613028500697,97.36985463040273,0.45196993631423715,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.236,0.0,0.234375,0.0,234.375,0.0,9857.0,73133.0,38175.0,NaN,NaN,?,?,?,?
'All_onset_5feat_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,9,11-12,14-16,18-32',1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.01706091035E7,934.0,480.0,0.9787667026009207,1.244411669292065,98.11912068703597,97.01346086959703,0.25633664184199595,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.001,0.0,0.0,0.0,0.0,0.0,5245.0,73133.0,38175.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.01706091035E7,934.0,480.0,0.057838675914441584,0.077663408956301,89.19338726142223,91.03056082236428,0.41511888553949167,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.087,0.001,0.09375,0.0,93.75,0.0,28660.0,96626.0,50772.0,NaN,NaN,?,14.0,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.07102147916666664,0.10335621677061231,109.52267137930534,121.14552404467115,0.3004896161697662,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.015,0.0,0.015625,0.0,15.625,98156.0,96626.0,50772.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.06311034513888893,0.08791066465287731,97.3228616523263,103.04153800563955,0.36430664650683536,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.015,0.0,0.015625,0.0,15.625,98156.0,96626.0,50772.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.05957930727182538,0.08165655524609512,91.8776258661954,95.71099335926505,0.3872281647224674,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.001,0.017,0.0,0.015625,0.0,15.625,98172.0,96626.0,50772.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.058345172435816495,0.0796334136458598,89.97445874453126,93.33963576670685,0.3863139254171576,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.02,0.0,0.015625,0.0,15.625,98212.0,96626.0,50772.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.01706091035E7,934.0,480.0,0.06476745543628132,0.08765570171145998,99.87830190322087,102.7426917425403,0.13000538107881154,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.316,0.001,0.328125,0.0,328.125,0.0,321160.0,96626.0,50772.0,NaN,NaN,?,?,434778.0,8035410.0
